Source,Target
33463,52365
381,31084
381,52477
31084,53586
31084,52430
31084,55953
31084,53183
12808,50337
12808,29671
12808,52668
12808,38214
12808,54111
12808,38643
50337,52103
3921,30520
3921,35728
3921,53626
3921,30549
3921,29655
30520,54741
30520,52799
4707,49559
49559,52205
49759,52374
11281,52065
11281,42223
11281,52825
18256,33391
18256,53633
18256,34317
33391,55031
16694,48537
16694,51842
48537,56098
1624,53082
1624,41103
36726,51840
36726,54483
34628,55638
733,42004
733,53157
733,34204
42004,52180
22095,53187
22095,50052
53187,34183
53187,44181
53187,34002
53187,39619
53187,37176
53187,57557
53187,47833
53187,56140
53187,55391
53187,31536
53187,54260
53187,38485
53187,44525
53187,49806
53187,45719
53187,32800
53187,31783
53187,48672
53187,38034
53187,56395
23933,53756
23933,36184
23933,42419
379,47343
379,53621
379,33561
47343,54819
12388,52762
12388,37551
10093,35385
10093,53062
10093,52269
10093,53589
10093,53991
35385,54205
6918,52035
6918,52734
6918,37901
8960,52687
8960,42078
8960,52106
3933,41864
3933,53182
2234,37500
2234,52392
2234,34356
37500,53450
37500,55742
7893,36271
7893,53082
7893,53850
36271,54284
36271,53471
18171,34637
18171,53744
18171,53624
18171,47560
18171,51436
18171,52181
18171,34143
18171,29211
18171,46881
34637,56915
34637,54753
34637,52653
20852,53921
20852,38071
20852,51924
20852,38568
20852,54108
20852,52988
6313,29132
6313,52521
6313,36063
29132,56423
9565,42908
9565,54127
9565,52586
9565,52028
42908,52195
13612,47435
13612,53329
47435,54853
11337,49694
11337,52385
11337,41284
11337,52914
49694,52740
25088,52036
25088,51925
25088,33233
25088,53101
2009,47858
2009,53822
2009,36102
47858,52323
1751,52662
1751,46505
1751,52984
4565,28815
4565,52608
4565,45207
28815,53661
1627,52368
1627,31500
13838,51401
13838,52479
51401,54898
51401,53852
51401,54870
51401,53023
26842,50054
26842,52180
26842,53388
50054,53121
16024,31212
16024,53009
16024,52153
16024,52086
16024,51916
16024,52255
16024,52841
31212,52506
4924,53952
4924,40587
15400,52357
15400,30837
15400,52908
9642,52498
9642,35783
39990,51901
10851,33484
10851,53783
10851,52327
10851,52134
1725,37639
1725,39871
1725,53324
1725,39192
37639,56813
8680,52914
8680,40589
21394,52869
21394,34493
21394,53217
10624,29407
10624,53713
10624,44911
29407,57030
12691,53633
12691,32277
12691,42979
1489,53554
1489,38557
1489,51949
1489,52503
22886,33193
22886,53756
22886,53442
33193,52484
33193,54873
19509,38504
19509,53226
38504,55236
946,36748
946,47689
946,52314
946,53034
946,52412
946,52156
946,53592
28216,53499
28216,52282
28216,43421
41344,53932
41344,51964
41344,52415
4903,52045
4903,52043
4903,44263
4903,29811
4903,53952
8552,52251
8552,34962
8552,47193
28625,52159
28625,54064
28625,30684
28625,53031
23448,51846
23448,40806
23448,53146
18917,53275
18917,37423
22863,52436
22863,30699
22863,43509
52436,32056
52436,33037
52436,56601
26014,53078
26014,44376
26014,52793
26014,46792
26014,37983
18075,32079
18075,54078
18075,54016
18075,51838
18075,49012
32079,56483
32079,52736
10892,52917
10892,46688
10892,53749
52917,50705
52917,43691
52917,31145
52917,38424
52917,46334
52917,37467
52917,56172
52917,32152
20890,53958
20890,28990
20890,38899
20890,38048
20890,52579
17820,50332
17820,52156
17820,44356
17820,53374
17820,51968
50332,52225
17975,29025
17975,53887
17975,52293
29025,56876
29025,53731
11342,53904
11342,53579
11342,52997
12226,34229
12226,53498
34229,55033
10966,33561
10966,52838
33561,51969
10114,36925
10114,53563
10114,51547
10114,52346
10114,45885
10114,34649
10114,51341
10114,48375
12484,47418
12484,53865
12484,53986
12484,53491
12484,29636
12484,43341
12484,47732
12484,54057
12484,52751
12484,35826
47418,52574
25064,50461
25064,52645
50461,54867
19313,51848
19313,52231
19313,44672
19313,52633
19313,52180
19313,53369
19313,31406
19313,52088
19313,53516
19313,52197
19313,43367
19313,33227
19313,53153
3659,51606
3659,51848
3659,34008
3659,53974
3659,45804
3659,53362
3659,52218
3659,52567
51606,56538
20019,52590
20019,49784
20019,52095
9710,38902
9710,52218
9710,52595
9710,52349
9710,43316
38902,56691
38902,52106
8088,52808
8088,31707
8088,44223
52808,38711
52808,31638
52808,36312
52808,51452
52808,42901
52808,33626
52808,39666
52808,44746
52808,43238
52808,31972
52808,54322
52808,28811
52808,40745
18786,30899
18786,52871
30899,51887
19568,52092
19568,32994
19568,52223
15804,53755
15804,36790
8192,35470
8192,53896
8192,53242
8192,53566
8192,52747
8192,53677
35470,52477
9863,52638
9863,53867
9863,42216
38878,53906
38878,55797
38878,52442
38878,56093
13095,40510
13095,54058
13095,38036
40510,54695
3561,53598
3561,32902
3561,46948
3561,53906
7035,29259
7035,52132
29259,55570
29259,52633
18059,40177
18059,52810
40177,53267
17872,43442
17872,53709
17872,53940
17872,44363
17872,29840
43442,55734
33840,54418
33840,54166
33840,52656
26477,47175
26477,53110
47175,52233
44018,53142
44018,55435
9120,43786
9120,52786
9120,53336
9120,40733
9120,53545
43786,51890
43786,52376
43786,52127
43786,53049
43786,53901
34108,53439
34108,57579
711,52147
711,42927
711,52070
711,53906
711,31307
711,40062
711,54006
711,53135
711,42034
711,53785
711,33332
711,44294
711,52337
711,32703
9517,53514
9517,32066
9517,43879
33227,55207
3886,37059
3886,53227
3886,42658
3886,50129
37059,53149
16508,52081
16508,28954
24359,53713
24359,35750
24359,39187
24359,53986
24359,46034
24359,52672
24359,52400
24359,52343
24359,53932
24359,40095
24359,38423
24359,54095
24359,41222
27937,40441
27937,52543
27937,52940
27937,53487
40441,56515
17981,48402
17981,53781
48402,54924
48402,52138
48402,52557
25551,30821
25551,53652
25551,52862
25551,52628
25551,52078
25551,39627
30821,52118
11204,46577
11204,52893
46577,52569
26445,46607
26445,37456
26445,52723
26445,53157
26445,52382
26445,53359
26445,53085
46607,53901
5209,51904
5209,47243
5209,36404
385,38256
385,53590
385,30310
385,53473
38256,53658
38256,56453
38256,53766
38256,51992
38256,55183
38256,53598
18535,53505
18535,39536
12571,52040
12571,51400
12571,52185
12571,52521
12571,52569
12571,35737
12571,53487
12571,36723
12571,53228
12571,53091
12571,53187
52040,38664
52040,42743
52040,36841
52040,37195
52040,34799
52040,28907
52040,39799
52040,38102
52040,33780
52040,36659
52040,29854
52040,34317
52040,49728
52040,42339
52040,39911
52040,40210
52040,33726
52040,48884
52040,34024
52040,44902
52040,33282
52040,45681
52040,44225
52040,33606
52040,38714
52040,37174
52040,55918
52040,55524
52040,55477
52040,35229
52040,49648
52040,36177
52040,56740
52040,56020
52040,37230
52040,40495
52040,35061
52040,44453
52040,37834
52040,43350
52040,36134
52040,41823
52040,57134
52040,45083
52040,30254
52040,41298
52040,49360
52040,32490
27904,52778
27904,48427
27904,52064
3285,52299
3285,52969
3285,46723
25350,53981
25350,45509
25350,53064
8593,36180
8593,52739
36180,53829
36180,54262
15999,52563
15999,49371
15999,52653
4832,53026
4832,47754
45232,53816
24689,32609
24689,53109
32609,52748
41200,54212
41200,52339
2857,52963
2857,31010
2857,42015
5024,37713
5024,54116
5024,51889
5024,46228
37713,53280
37713,51914
37713,55670
37713,53588
37713,52485
37713,52732
37713,54159
37713,55156
36261,52720
28954,52886
28954,57529
15727,52931
15727,51956
15727,30234
15727,52598
21972,53033
21972,43793
21972,42234
21972,52049
21421,52140
21421,30169
21421,53250
7814,47231
7814,53037
47231,55575
19652,50990
19652,53202
19652,43499
50990,51984
13376,41163
13376,52364
13376,52553
13376,52153
13133,37609
13133,53025
37609,53219
37609,56125
12241,52994
12241,33322
12241,53284
21138,35304
21138,52828
21138,53859
21138,52065
21138,53301
35304,57520
6742,53259
6742,32360
18705,47357
18705,52272
18705,53774
18705,53652
18705,53931
46420,53730
10314,52980
10314,51389
10314,52126
15217,52059
15217,41830
26852,40046
26852,51912
40046,53032
40046,52469
16028,48968
16028,51914
16028,52048
16028,52100
16028,52356
16028,46683
48968,53262
10917,35007
10917,52417
35007,56124
25284,52360
25284,42574
28600,32219
28600,53209
28600,53478
28600,51407
32219,53813
32219,55271
24253,35142
24253,52920
35142,55054
35142,51960
913,35106
913,53290
913,47170
913,43507
35106,52020
10295,37172
10295,52491
10295,52146
37172,53972
15148,52675
15148,51893
15148,37807
15148,44332
15148,54118
15148,52182
15148,45592
15148,52008
15148,44460
15148,52614
15148,37552
15148,51837
15148,52035
1855,31938
1855,53676
1855,46240
31938,53845
11014,52284
11014,46235
11014,52609
3096,52621
3096,37912
3096,54044
3096,52130
3096,52139
3096,52505
3096,42917
3096,52822
3096,47972
3096,51982
3096,37506
3096,41415
3096,46660
3096,53882
3096,53259
3096,42997
3096,31317
3096,52099
3096,53349
3096,52942
3096,52007
7765,37883
7765,51851
7765,37325
37883,53713
37883,57391
19371,53328
19371,37001
19371,52298
19371,54093
19371,30456
19371,53986
19371,52036
11493,49581
11493,53142
49581,53841
24033,52265
24033,52699
24033,31162
24033,51831
24033,52665
11158,51830
11158,53381
51830,56164
10297,52981
10297,40198
10297,52356
10297,53217
10297,53384
26417,36194
26417,44709
26417,53698
26417,48519
36194,53834
36194,55509
33984,55126
33984,53298
33984,55599
19394,41726
19394,52768
11324,52213
11324,49892
11324,52772
11324,52891
11324,52240
138,52221
138,38878
138,52853
138,52047
138,52953
138,43915
138,40510
138,53555
138,53780
24394,44201
24394,41298
24394,52963
24394,52670
44201,54362
20396,33964
20396,52280
20396,53883
20396,53600
20396,51957
20396,39519
20396,49740
20396,43914
20396,38143
20396,34052
33964,52397
33964,56005
33964,52167
9805,53318
9805,41911
9805,45972
9805,52357
9805,53231
9805,52811
9805,52849
24605,31123
24605,53487
24605,53579
24605,42669
31123,51861
1281,49096
1281,53900
1281,52417
1281,51916
49096,54340
20556,52783
20556,33209
24982,53834
24982,50729
24982,54055
11664,45579
11664,51978
45579,52406
45579,53488
45579,57121
13873,34169
13873,53499
13873,53015
34169,54955
34169,51841
25837,44420
25837,53744
44420,52266
44420,55390
1544,38253
1544,33013
1544,53097
1544,53273
38253,53813
38253,56200
38253,56376
26037,52525
26037,38054
26037,53743
26037,32060
4715,53207
4715,33396
4715,52088
53207,36420
53207,43726
53207,35387
53207,51717
53207,46955
53207,33457
53207,41258
53207,44295
53207,38433
53207,29121
53207,38541
53207,49102
53207,32401
53207,50575
53207,40187
53207,45085
53207,38653
53207,54808
53207,43316
53207,31458
53207,47953
53207,39039
53207,44976
53207,41247
53207,54352
53207,36595
53207,48399
53207,44845
53207,35875
53207,48787
53207,42700
10936,38803
10936,52099
10936,53206
10936,53153
10936,53024
10936,53901
10936,53549
38803,55148
38803,56053
38803,52711
38803,53211
22525,53962
22525,29094
6414,32764
6414,53427
6414,52491
23206,53094
23206,43129
23206,52311
23206,40845
23206,30721
23206,53425
23206,53081
23206,52892
23206,53001
23206,53794
34086,54249
6253,53549
6253,43655
6253,32945
6253,53861
8935,39797
8935,53909
39797,55030
39797,52166
27118,53650
27118,52255
27118,32457
27118,53540
27118,53026
13591,49191
13591,53503
49191,53649
3669,52621
3669,41043
7284,52660
7284,41998
22399,52994
22399,53894
22399,53295
22399,30605
9095,52879
9095,52835
9095,36723
9095,53971
9095,52240
9095,52751
9095,53561
9095,29959
8822,52922
8822,28806
8822,33670
8822,54047
8822,54006
8822,53871
8822,36731
18382,46338
18382,53705
18382,53668
18382,40778
18382,35079
18382,53778
46338,54016
28514,37830
28514,52654
28514,53303
37830,55384
15481,51896
15481,53913
15481,52622
15481,35666
15481,53986
15481,53849
15481,53922
15481,53233
15481,49503
15481,51965
15481,51928
15481,52883
15481,53901
15481,46380
15481,52130
15481,53647
15481,36775
15481,38115
15481,44499
15481,34015
15481,53397
15481,53935
15481,32107
15481,35635
19457,52962
19457,39399
19457,53861
19457,52821
23362,50890
23362,52304
23362,34638
50890,56091
50890,53004
27801,53254
27801,42604
27801,53922
53254,46987
53254,35008
53254,51309
53254,38108
53254,48132
53254,32448
53254,30178
53254,36766
53254,44482
53254,38649
53254,35743
53254,43973
53254,40852
53254,48094
53254,44640
53254,42743
53254,46503
53254,35415
53254,35365
53254,50290
53254,47943
53254,55557
53254,39291
53254,42770
53254,41837
20725,34897
20725,53575
20725,49367
20725,53861
34897,56604
25282,35363
25282,53184
35363,54018
14388,52826
14388,33649
14388,43152
14388,48116
27654,53219
27654,51649
27654,53385
20763,51986
44107,54248
9313,39664
9313,54010
39664,53171
39664,53960
39664,56731
39664,55432
39664,54522
23210,53695
23210,29747
11458,30557
11458,52272
30557,53722
16414,53445
16414,29810
16414,50320
16414,42696
17955,38841
17955,52428
17955,52818
17955,38010
38841,52278
20341,37207
20341,53983
20341,44451
37207,52404
37207,55817
37207,54140
27899,41603
27899,52441
27899,54126
27899,34063
41603,53554
6251,53652
6251,38041
6251,53734
6251,41061
6251,52491
23708,34475
23708,53750
23708,52487
23708,52765
23708,28823
34475,52056
34475,53192
15934,37179
15934,52105
15934,52974
37179,53379
16433,42759
16433,53034
42759,54761
25850,40640
25850,53652
25850,28873
25850,52646
25850,45553
25850,38364
40640,52731
13978,53461
13978,33991
13978,41117
13978,47225
13978,31295
13978,48086
53461,50378
14934,36735
14934,52319
36735,54438
36735,52148
20077,46148
20077,53270
20077,54111
46148,56753
46148,51886
6775,53816
6775,50824
53816,41791
53816,38561
53816,43237
53816,39893
53816,44616
53816,37292
53816,51653
53816,55932
53816,32734
53816,40922
53816,35087
53816,48820
53816,41973
9730,32473
9730,52280
32473,52227
17793,43895
17793,53711
43895,53514
592,49342
592,53880
592,52096
49342,53618
6234,35630
6234,53992
35630,52842
20440,53885
20440,44661
20440,53814
20440,52597
20440,51784
20440,53598
20440,53990
20440,43174
20440,52558
4579,40133
4579,52862
40133,51964
40133,52170
40133,57182
11098,53563
11098,29872
4958,53426
1881,53970
1881,29472
53970,47487
53970,47331
53970,35387
53970,45389
53970,38471
53970,38228
53970,55394
53970,50386
53970,44450
53970,43470
53970,54426
20315,53842
20315,37538
20315,48957
20315,52588
20315,41006
20315,52616
19598,54031
19598,46772
19598,44418
4806,53325
4806,31687
53325,42734
53325,35104
53325,28855
53325,33964
53325,48305
53325,33607
53325,56048
53325,54870
53325,36694
53325,39320
53325,43700
53325,35099
53325,30852
17609,32580
17609,52682
17609,53201
32580,51916
45729,55739
45729,55778
45729,52801
1974,53927
1974,35046
1974,53076
11118,45062
11118,53635
11118,37859
45062,56637
45062,52977
22481,52403
22481,48234
21176,52832
21176,32896
21176,53039
24997,53915
24997,52999
24997,52163
24997,49295
7103,45577
7103,52178
7103,41568
45577,56464
28728,53622
28728,36218
28728,34193
28728,34207
28728,50342
4618,53855
4618,42588
14125,52782
14125,51946
14125,50494
14125,30108
14125,34196
14125,39927
14125,33606
14125,53228
14125,53571
14125,52456
14125,51936
16757,52129
16757,32329
651,52679
651,34119
651,52410
25536,40193
25536,53764
40193,52035
20414,30487
20414,53907
22077,42173
22077,52146
42173,53539
28249,30929
28249,53995
30929,52175
28494,32010
28494,53318
28494,35680
28494,52825
32010,54273
32010,53903
4282,36044
4282,53370
36044,54069
36044,55868
3160,52922
3160,31745
3160,52844
17511,53845
17511,48298
17511,47067
17511,47174
17376,52311
17376,29461
22120,31079
22120,52375
4048,41803
4048,52417
4048,54102
4048,43162
41803,53044
25624,52159
25624,31090
25624,52640
25624,52432
25624,52065
25624,53485
25624,38785
25624,52289
25624,51831
25624,52249
23816,53492
23816,45277
23816,34493
46762,52228
46762,55989
23469,53870
23469,40735
14421,46864
14421,52625
46864,52364
12305,52880
12305,31384
12305,38947
12305,53455
12305,30048
12305,52693
12305,41179
12305,53495
52880,32272
52880,46376
52880,33978
52880,36317
52880,33301
52880,44358
52880,36669
52880,38454
52880,28986
52880,48351
52880,30811
52880,57030
52880,50063
52880,29734
52880,31054
52880,42816
52880,44451
52880,47474
52880,34810
52880,42245
52880,44069
52880,31794
52880,46482
52880,29583
52880,48603
52880,55571
52880,45169
52880,49168
52880,54735
52880,31034
52880,45777
52880,51465
28434,36890
28434,29592
28434,54115
28434,53914
36890,57277
36890,53360
6120,48706
6120,54118
48706,52527
48706,53970
20587,34559
20587,52170
34559,57186
5497,42274
5497,52590
5497,52640
5497,53409
5497,52620
5497,38417
42274,56164
42274,51897
16387,49406
16387,53764
49406,54726
49406,56483
49406,52317
49406,52861
49406,53099
5995,38968
5995,53604
38968,52746
38968,55181
8510,35232
8510,54006
8510,43690
8510,33675
8510,45985
8510,52865
8510,51355
8510,53575
8510,52509
8510,52209
8510,35912
35232,56559
35232,52191
20957,53978
20957,46650
11834,52046
11834,52899
11834,47541
28774,52348
28774,44108
28774,53849
28774,53536
28774,53108
13546,41066
13546,52816
13546,52719
13546,53319
41066,52172
20203,52486
20203,52492
20203,34816
15241,53116
15241,40427
15241,53987
15241,53220
10367,50846
10367,52832
10367,52971
10367,52444
50846,57061
35016,53257
23275,53434
23275,47558
53434,48459
53434,38411
53434,31216
53434,46706
53434,30566
53434,41899
53434,55002
53434,43473
53434,50614
53434,35244
53434,43464
5898,52052
5898,49933
6454,52844
6454,52103
6454,53377
6454,52783
6454,45882
6454,51637
6454,51998
6454,52438
708,52876
708,46036
708,53415
708,44584
26949,52949
26949,52744
26949,51855
26949,33549
26949,53211
26949,29473
26949,47187
26949,43431
26949,47183
26949,51984
26949,53954
13229,52050
13229,33649
13025,39473
13025,52918
39473,53649
39473,57031
39473,57172
13075,42100
13075,53505
13075,40841
13075,36587
42100,56528
15523,52621
15523,39851
22631,49430
22631,37538
22631,53869
49430,52914
14551,52141
14551,50590
14551,52018
35296,52124
8962,40824
8962,53928
8962,35446
8962,49271
8962,47267
8962,43444
40824,53643
40824,54788
21172,54020
21172,49814
31115,52812
9793,52120
9793,35889
15920,52711
15920,53731
15920,29335
15920,53984
52711,33490
52711,39610
52711,30605
52711,31600
52711,51321
52711,32270
52711,46039
52711,30609
52711,44063
52711,30971
52711,47080
52711,32709
52711,46975
52711,45300
52711,46495
52711,39142
52711,42245
52711,41891
52711,39109
52711,40863
52711,35310
52711,32077
52711,31764
52711,49450
52711,44967
52711,47639
52711,49150
52711,57537
52711,28846
52711,31905
52711,48827
52711,51752
52711,40220
52711,37349
52711,48169
52711,37525
52711,36174
52711,51765
52711,49132
52711,31091
52711,45637
52711,35389
52711,30261
52711,37844
52711,30589
52711,30377
52711,57297
52711,42911
52711,47787
52711,38398
52711,37428
19095,48932
19095,52334
19095,52924
19095,29837
19095,31364
19095,48348
19095,29824
19095,52432
19095,51424
48932,56598
26997,51928
26997,37737
15256,54013
15256,37260
15256,48076
15256,54087
1867,42915
1867,53522
1867,52698
42915,56802
4854,32464
4854,53366
4854,52334
4854,52339
4854,30464
4854,52422
32464,56917
19916,51866
19916,29221
19916,52983
19916,53788
22294,30159
22294,52221
30159,53500
26144,51720
26144,53868
26144,52325
26144,52700
22429,53784
22429,49656
22429,53135
22429,52720
22429,52789
22429,52032
22429,31706
28352,52478
28151,35980
28151,43753
28151,53830
28151,53768
28151,52475
28151,44422
35980,53988
15558,54042
15558,44361
15558,52478
5208,51460
5208,43903
5208,53943
5208,37714
51460,53381
1223,35417
1223,52077
1223,52596
1223,33068
1223,49152
35417,52068
35417,55789
24156,53196
24156,36121
24156,50787
16357,53934
16357,34827
16357,53516
298,35103
298,52820
298,51886
298,53531
35103,52384
48374,54480
2351,40274
2351,52730
2351,40407
40274,52544
3382,37398
3382,52548
37398,52886
13338,29140
13338,53586
13338,42936
13338,52180
13338,52131
13338,49386
13338,53579
13338,53934
13338,53469
29140,57573
5614,44817
5614,53227
5614,53930
23120,52339
23120,28862
23120,34305
23120,52967
23120,53941
23120,52623
23120,52868
23120,52608
23120,48459
23120,54065
23120,52699
23120,51927
23120,52384
21579,52461
21579,38010
21579,53719
20493,52989
20493,53658
20493,52679
20493,47589
6759,42366
6759,53428
6759,52696
6759,41671
6759,36081
6759,53014
6759,46104
6759,53914
6759,46409
6759,53429
6759,52167
6759,54019
6759,53083
6759,53833
6759,35886
6759,45373
6759,48434
6759,53623
49594,52442
17555,47296
17555,51960
47296,57580
47296,52735
17478,52751
17478,36502
21557,52906
21557,40802
21557,41709
21557,53831
21557,29329
21557,52728
21557,40123
21557,54066
21557,50498
21557,52082
21557,53379
52906,37348
52906,55192
6619,52741
6619,53939
6619,31621
6619,52571
6619,30399
6619,53521
6619,43479
6619,53910
9558,29031
9558,53130
29031,52043
31226,53334
24282,54122
24282,49982
24282,49943
24282,45522
2247,44371
2247,52701
2247,41033
44371,54866
9427,52158
9427,34520
9892,39885
9892,53275
39885,54519
1955,52504
1955,52769
1955,36802
5817,52835
5817,34911
23301,52644
23301,36828
14829,53370
14829,45058
14829,47756
14829,42749
14829,39875
14829,52148
14829,52434
14829,49977
14829,53897
14829,53154
14829,52223
14829,43995
21521,40887
21521,46093
21521,51875
21521,38468
21521,52969
21521,52198
40887,53094
22098,29250
22098,52562
29250,56531
29250,52465
27638,48653
27638,34820
27638,52328
27638,52844
27638,53786
48653,54206
48653,52614
14103,49388
14103,52617
49388,55399
9064,54085
9064,50297
9064,53704
9064,51925
9064,54126
9064,52199
9064,53377
9064,53688
9064,53926
9064,52331
12075,54112
12075,31647
12075,35459
12075,53301
8170,31801
8170,53606
8170,51983
8170,53467
8170,53277
8170,52860
31801,52870
31801,54734
8055,39436
8055,39986
8055,33008
8055,53082
8055,36327
8055,51900
8055,54085
8055,53030
8055,52461
8055,54040
8055,41260
8055,53571
8055,53541
8055,53624
8055,37629
39436,54999
7305,42541
7305,53317
7305,53173
7305,53505
42541,53901
42541,56837
20025,33688
20025,52120
33688,53853
28181,53288
28181,44224
28181,52426
28181,53665
28181,53926
28181,51944
21502,53880
21502,52988
21502,51914
21502,40305
21502,44332
21502,52007
21502,53859
21502,53799
21502,53424
21502,51893
21502,53849
21502,51982
14764,53625
14764,33271
14764,53968
14764,52401
14764,45799
22579,39192
22579,52811
39192,52233
39192,53945
39192,53292
23166,42401
23166,53680
23166,39383
23166,30321
42401,54567
42401,52475
8111,53387
8111,53592
8111,30253
8111,52977
1024,48169
1024,52157
1024,53698
48169,56922
47134,53911
47134,55753
23954,51863
23954,52402
23954,36177
9893,48631
9893,53368
48631,53592
27950,42036
27950,53860
27950,52640
42036,55559
1753,52649
1753,54039
1753,30670
25341,33945
25341,53185
25341,29003
25341,50575
25341,32252
33945,55630
19211,51905
19211,32504
13303,49574
13303,52181
13303,32143
13303,31860
13303,53624
13303,52296
49574,53274
118,49400
118,52988
118,47201
49400,55463
21658,30166
21658,53291
30166,52487
28480,53645
28480,53328
28480,34261
28480,31268
23839,35452
23839,31560
23839,52384
35452,52168
2462,49946
2462,52252
49946,54601
49946,53066
10561,49836
10561,53451
49836,52211
49836,55104
49836,52519
24868,52154
24868,32201
24868,52197
24868,52832
24868,53120
24868,52415
24868,44261
24868,30550
2446,50162
2446,52335
2446,51411
50162,57069
3936,52815
3936,45950
3936,52651
3936,52116
3936,33588
3936,52127
3936,53265
3936,38895
3936,52253
3936,45262
11815,53140
11815,45153
23065,53191
23065,31627
23065,30012
21447,29645
21447,53880
29645,57345
34344,52821
34344,56072
13869,36217
13869,53059
13869,39701
13869,53548
13869,52661
13869,52171
13869,52943
13869,33670
13869,30300
13869,41084
6371,48571
6371,53838
6371,52352
48571,55542
7977,53837
7977,50418
7977,53368
7977,37555
7977,49508
7977,52062
7977,53384
7977,52719
7977,40594
7977,54006
7977,28880
7977,53719
7977,37248
19383,46585
19383,40002
19383,53081
19383,41727
19383,49460
19383,42475
19383,52856
19383,35331
19383,53512
19383,36407
19383,53121
19383,51847
46585,53761
46585,57125
19026,37324
19026,52699
37324,53756
593,53528
593,51846
593,38101
593,42803
593,48061
593,52160
593,53688
593,45956
28043,44753
28043,53953
28043,54036
28043,32294
28043,53149
44753,52266
44753,53306
44753,52315
15338,40970
15338,53214
15338,51968
15338,44019
15338,53942
15338,52504
40970,52858
22763,36926
22763,52017
22763,33766
22763,53440
22763,53346
22763,30718
22763,54043
36926,55893
36926,53270
14294,49555
14294,53839
14294,52527
14294,54030
14294,36526
49555,52442
27020,52241
27020,53682
27020,37215
10549,51925
10549,47508
4929,52118
4929,52334
4929,42849
4929,53901
4929,36506
52118,42104
52118,33902
52118,39475
52118,32244
52118,47353
52118,51167
52118,29262
52118,48071
52118,54789
52118,30523
52118,46017
23002,52635
23002,43810
3699,52190
3699,36272
3699,36311
33220,53530
51688,51874
51688,53703
19465,52659
19465,40101
19465,53834
19465,52452
19465,54039
52659,31363
52659,57052
52659,49203
52659,31298
52659,35770
14981,33113
14981,53283
14981,53389
33113,54478
6507,32701
6507,54073
16131,50333
16131,52364
16131,52175
16131,46247
50333,53196
2452,47273
2452,53449
20627,51220
20627,53124
20627,41805
20627,53560
20627,52016
20627,52779
51220,52364
14882,52729
14882,38540
2142,47941
2142,52087
47941,54031
47941,53457
47941,55605
47941,56581
24756,44917
24756,54121
24756,43904
24756,38365
24756,53995
24756,53320
44917,53521
25149,45108
25149,52148
45108,55471
45108,52559
5028,33662
5028,53227
5028,51977
5028,53788
5028,44838
5028,51984
5028,30753
883,53136
883,53340
883,49548
25330,52608
25330,45573
23807,53254
23807,50750
23807,52215
12394,29488
12394,53026
29488,54659
49808,52818
49808,57339
49808,54227
36133,54796
1340,41773
1340,53426
41773,53983
41773,54869
25638,52089
25638,42451
25638,51350
52089,43466
52089,31936
52089,39889
52089,46640
52089,31822
52089,39141
52089,35165
52089,41969
52089,31051
52089,50789
52089,48126
52089,50834
52089,34904
52089,40239
52089,29833
52089,29418
52089,56767
52089,32194
52089,39619
52089,33664
52089,42418
52089,45361
52089,44706
52089,34400
52089,47288
52089,44083
52089,45052
52089,47391
52089,50605
52089,44068
52089,42808
52089,46122
52089,43721
21766,33600
21766,53633
21766,51993
21766,38838
33600,57038
43713,57337
43713,52787
43713,52824
18641,52991
18641,38139
18641,53032
18641,52416
52991,45290
52991,28947
52991,47317
52991,54794
19955,48077
19955,52087
19955,28877
19955,52240
19955,53299
48077,53442
19290,52466
19290,47441
21216,33410
21216,53867
33410,55267
14227,53409
14227,38806
20386,28822
20386,51949
28822,55828
20869,40760
20869,53722
20869,40811
20869,54031
40760,56049
40760,52974
23168,53905
23168,36269
17535,52880
17535,53740
17535,32317
17535,54056
17535,29857
17535,53811
17535,52020
17535,52629
17535,46388
17535,52382
17535,52579
17535,51984
17535,39280
17535,52233
17535,30007
17535,53830
7454,53619
7454,36049
7454,45974
50670,53085
16088,52432
16088,34262
16088,36461
28844,54344
17677,52917
17677,49145
12401,52114
12401,30979
12401,52588
4479,44043
4479,52415
44043,54670
27929,49127
27929,36558
27929,52549
27929,52149
27929,53857
27929,31887
27929,52720
27929,36733
27929,52435
27929,53245
27929,53170
49127,52550
26111,30088
26111,30327
26111,52443
30088,53023
27513,43178
27513,53374
43178,53292
43178,56257
1542,36107
1542,52614
1542,33177
1542,53174
36107,56323
5299,46167
5299,52153
5299,34589
5299,53058
5299,52323
46167,52773
46167,55952
46167,51932
8018,53864
8018,35724
5972,53159
5972,37488
5972,51928
27639,47569
27639,53544
27639,41738
27639,36216
27639,52865
27639,53870
27639,53591
47569,56459
8892,50098
8892,52842
8892,52573
8892,31740
8892,51265
50098,53758
2159,37818
2159,53481
37818,52444
13269,50564
13269,53522
13269,53306
13269,46141
13269,53339
13269,53657
13269,52049
13269,39387
13269,54047
13269,50360
50564,52887
26239,48197
26239,53576
48197,56350
11059,49445
11059,53856
11059,52071
49445,53430
49445,52840
49445,57571
15042,30789
15042,53213
15042,52429
30789,52031
30789,55685
30789,55117
3555,42704
3555,53751
3555,43465
42704,54279
42704,52247
13623,53907
13623,48936
13623,43800
13623,52957
13623,52336
10517,53273
10517,31412
20734,52000
20734,32696
1110,52830
1110,37164
1110,53247
14691,46620
14691,34007
46620,52537
46620,55115
13245,53880
13245,35731
13245,52617
13245,52565
25531,43505
25531,33477
